2019-04-02T11:36:43.394+0800 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 0, after asserts: 0, after backgroundFlushing: 0, after connections: 0, after dur: 0, after extra_info: 0, after freeMonitoring: 0, after globalLock: 0, after locks: 0, after logicalSessionRecordCache: 0, after network: 0, after opLatencies: 0, after opcounters: 0, after opcountersRepl: 0, after repl: 0, after security: 0, after storageEngine: 0, after transactions: 0, after wiredTiger: 2388, at end: 2388 }
2019-04-02T11:38:03.744+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51343 #12 (2 connections now open)
2019-04-02T11:38:03.745+0800 I NETWORK  [conn12] received client metadata from 127.0.0.1:51343 conn12: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:03.755+0800 I NETWORK  [conn12] end connection 127.0.0.1:51343 (1 connection now open)
2019-04-02T11:38:03.829+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51350 #13 (2 connections now open)
2019-04-02T11:38:03.832+0800 I NETWORK  [conn13] received client metadata from 127.0.0.1:51350 conn13: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:03.841+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51351 #14 (3 connections now open)
2019-04-02T11:38:03.845+0800 I NETWORK  [conn14] received client metadata from 127.0.0.1:51351 conn14: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:03.862+0800 I NETWORK  [conn13] end connection 127.0.0.1:51350 (2 connections now open)
2019-04-02T11:38:03.869+0800 I NETWORK  [conn14] end connection 127.0.0.1:51351 (1 connection now open)
2019-04-02T11:38:06.042+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51363 #15 (2 connections now open)
2019-04-02T11:38:06.043+0800 I NETWORK  [conn15] received client metadata from 127.0.0.1:51363 conn15: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:06.050+0800 I NETWORK  [conn15] end connection 127.0.0.1:51363 (1 connection now open)
2019-04-02T11:38:08.142+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51376 #16 (2 connections now open)
2019-04-02T11:38:08.143+0800 I NETWORK  [conn16] received client metadata from 127.0.0.1:51376 conn16: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:08.154+0800 I NETWORK  [conn16] end connection 127.0.0.1:51376 (1 connection now open)
2019-04-02T11:38:09.739+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51388 #17 (2 connections now open)
2019-04-02T11:38:09.740+0800 I NETWORK  [conn17] received client metadata from 127.0.0.1:51388 conn17: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:09.751+0800 I NETWORK  [conn17] end connection 127.0.0.1:51388 (1 connection now open)
2019-04-02T11:38:10.081+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51392 #18 (2 connections now open)
2019-04-02T11:38:10.082+0800 I NETWORK  [conn18] received client metadata from 127.0.0.1:51392 conn18: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:10.088+0800 I NETWORK  [conn18] end connection 127.0.0.1:51392 (1 connection now open)
2019-04-02T11:38:10.685+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51402 #19 (2 connections now open)
2019-04-02T11:38:10.686+0800 I NETWORK  [conn19] received client metadata from 127.0.0.1:51402 conn19: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:10.692+0800 I NETWORK  [conn19] end connection 127.0.0.1:51402 (1 connection now open)
2019-04-02T11:38:11.420+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51406 #20 (2 connections now open)
2019-04-02T11:38:11.420+0800 I NETWORK  [conn20] received client metadata from 127.0.0.1:51406 conn20: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:11.426+0800 I NETWORK  [conn20] end connection 127.0.0.1:51406 (1 connection now open)
2019-04-02T11:38:12.080+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51414 #21 (2 connections now open)
2019-04-02T11:38:12.081+0800 I NETWORK  [conn21] received client metadata from 127.0.0.1:51414 conn21: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:12.089+0800 I NETWORK  [conn21] end connection 127.0.0.1:51414 (1 connection now open)
2019-04-02T11:38:13.192+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51422 #22 (2 connections now open)
2019-04-02T11:38:13.193+0800 I NETWORK  [conn22] received client metadata from 127.0.0.1:51422 conn22: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:13.202+0800 I NETWORK  [conn22] end connection 127.0.0.1:51422 (1 connection now open)
2019-04-02T11:38:18.434+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51447 #23 (2 connections now open)
2019-04-02T11:38:18.440+0800 I NETWORK  [conn23] received client metadata from 127.0.0.1:51447 conn23: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:18.451+0800 I NETWORK  [conn23] end connection 127.0.0.1:51447 (1 connection now open)
2019-04-02T11:38:18.489+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51451 #24 (2 connections now open)
2019-04-02T11:38:18.489+0800 I NETWORK  [conn24] received client metadata from 127.0.0.1:51451 conn24: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:18.500+0800 I NETWORK  [conn24] end connection 127.0.0.1:51451 (1 connection now open)
2019-04-02T11:38:20.765+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51467 #25 (2 connections now open)
2019-04-02T11:38:20.766+0800 I NETWORK  [conn25] received client metadata from 127.0.0.1:51467 conn25: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:20.770+0800 I NETWORK  [conn25] end connection 127.0.0.1:51467 (1 connection now open)
2019-04-02T11:38:20.803+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51471 #26 (2 connections now open)
2019-04-02T11:38:20.804+0800 I NETWORK  [conn26] received client metadata from 127.0.0.1:51471 conn26: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:20.819+0800 I NETWORK  [conn26] end connection 127.0.0.1:51471 (1 connection now open)
2019-04-02T11:38:23.541+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51484 #27 (2 connections now open)
2019-04-02T11:38:23.545+0800 I NETWORK  [conn27] received client metadata from 127.0.0.1:51484 conn27: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:23.551+0800 I NETWORK  [conn27] end connection 127.0.0.1:51484 (1 connection now open)
2019-04-02T11:38:23.579+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51488 #28 (2 connections now open)
2019-04-02T11:38:23.579+0800 I NETWORK  [conn28] received client metadata from 127.0.0.1:51488 conn28: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:23.592+0800 I NETWORK  [conn28] end connection 127.0.0.1:51488 (1 connection now open)
2019-04-02T11:38:25.685+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51504 #29 (2 connections now open)
2019-04-02T11:38:25.686+0800 I NETWORK  [conn29] received client metadata from 127.0.0.1:51504 conn29: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:25.690+0800 I NETWORK  [conn29] end connection 127.0.0.1:51504 (1 connection now open)
2019-04-02T11:38:25.717+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51508 #30 (2 connections now open)
2019-04-02T11:38:25.718+0800 I NETWORK  [conn30] received client metadata from 127.0.0.1:51508 conn30: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:25.732+0800 I NETWORK  [conn30] end connection 127.0.0.1:51508 (1 connection now open)
2019-04-02T11:38:27.709+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51520 #31 (2 connections now open)
2019-04-02T11:38:27.710+0800 I NETWORK  [conn31] received client metadata from 127.0.0.1:51520 conn31: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:27.714+0800 I NETWORK  [conn31] end connection 127.0.0.1:51520 (1 connection now open)
2019-04-02T11:38:27.734+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51524 #32 (2 connections now open)
2019-04-02T11:38:27.734+0800 I NETWORK  [conn32] received client metadata from 127.0.0.1:51524 conn32: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:27.750+0800 I NETWORK  [conn32] end connection 127.0.0.1:51524 (1 connection now open)
2019-04-02T11:38:31.101+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51541 #33 (2 connections now open)
2019-04-02T11:38:31.102+0800 I NETWORK  [conn33] received client metadata from 127.0.0.1:51541 conn33: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:31.107+0800 I NETWORK  [conn33] end connection 127.0.0.1:51541 (1 connection now open)
2019-04-02T11:38:31.134+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51545 #34 (2 connections now open)
2019-04-02T11:38:31.135+0800 I NETWORK  [conn34] received client metadata from 127.0.0.1:51545 conn34: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:31.148+0800 I NETWORK  [conn34] end connection 127.0.0.1:51545 (1 connection now open)
2019-04-02T11:38:35.156+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51565 #35 (2 connections now open)
2019-04-02T11:38:35.158+0800 I NETWORK  [conn35] received client metadata from 127.0.0.1:51565 conn35: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:35.164+0800 I NETWORK  [conn35] end connection 127.0.0.1:51565 (1 connection now open)
2019-04-02T11:38:35.188+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51569 #36 (2 connections now open)
2019-04-02T11:38:35.188+0800 I NETWORK  [conn36] received client metadata from 127.0.0.1:51569 conn36: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:35.209+0800 I NETWORK  [conn36] end connection 127.0.0.1:51569 (1 connection now open)
2019-04-02T11:38:38.153+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51586 #37 (2 connections now open)
2019-04-02T11:38:38.154+0800 I NETWORK  [conn37] received client metadata from 127.0.0.1:51586 conn37: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:38.159+0800 I NETWORK  [conn37] end connection 127.0.0.1:51586 (1 connection now open)
2019-04-02T11:38:38.187+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51590 #38 (2 connections now open)
2019-04-02T11:38:38.190+0800 I NETWORK  [conn38] received client metadata from 127.0.0.1:51590 conn38: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:38.205+0800 I NETWORK  [conn38] end connection 127.0.0.1:51590 (1 connection now open)
2019-04-02T11:38:40.905+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51606 #39 (2 connections now open)
2019-04-02T11:38:40.907+0800 I NETWORK  [conn39] received client metadata from 127.0.0.1:51606 conn39: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:40.914+0800 I NETWORK  [conn39] end connection 127.0.0.1:51606 (1 connection now open)
2019-04-02T11:38:40.937+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51610 #40 (2 connections now open)
2019-04-02T11:38:40.937+0800 I NETWORK  [conn40] received client metadata from 127.0.0.1:51610 conn40: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:40.967+0800 I NETWORK  [conn40] end connection 127.0.0.1:51610 (1 connection now open)
2019-04-02T11:38:44.155+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51626 #41 (2 connections now open)
2019-04-02T11:38:44.156+0800 I NETWORK  [conn41] received client metadata from 127.0.0.1:51626 conn41: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:44.163+0800 I NETWORK  [conn41] end connection 127.0.0.1:51626 (1 connection now open)
2019-04-02T11:38:44.183+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51630 #42 (2 connections now open)
2019-04-02T11:38:44.184+0800 I NETWORK  [conn42] received client metadata from 127.0.0.1:51630 conn42: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:44.199+0800 I NETWORK  [conn42] end connection 127.0.0.1:51630 (1 connection now open)
2019-04-02T11:38:46.884+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51646 #43 (2 connections now open)
2019-04-02T11:38:46.885+0800 I NETWORK  [conn43] received client metadata from 127.0.0.1:51646 conn43: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:46.887+0800 I NETWORK  [conn43] end connection 127.0.0.1:51646 (1 connection now open)
2019-04-02T11:38:46.908+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51650 #44 (2 connections now open)
2019-04-02T11:38:46.909+0800 I NETWORK  [conn44] received client metadata from 127.0.0.1:51650 conn44: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:46.936+0800 I NETWORK  [conn44] end connection 127.0.0.1:51650 (1 connection now open)
2019-04-02T11:38:48.892+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51662 #45 (2 connections now open)
2019-04-02T11:38:48.893+0800 I NETWORK  [conn45] received client metadata from 127.0.0.1:51662 conn45: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:48.897+0800 I NETWORK  [conn45] end connection 127.0.0.1:51662 (1 connection now open)
2019-04-02T11:38:48.917+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51666 #46 (2 connections now open)
2019-04-02T11:38:48.919+0800 I NETWORK  [conn46] received client metadata from 127.0.0.1:51666 conn46: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:48.938+0800 I NETWORK  [conn46] end connection 127.0.0.1:51666 (1 connection now open)
2019-04-02T11:38:51.147+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51678 #47 (2 connections now open)
2019-04-02T11:38:51.148+0800 I NETWORK  [conn47] received client metadata from 127.0.0.1:51678 conn47: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:51.153+0800 I NETWORK  [conn47] end connection 127.0.0.1:51678 (1 connection now open)
2019-04-02T11:38:51.177+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51682 #48 (2 connections now open)
2019-04-02T11:38:51.178+0800 I NETWORK  [conn48] received client metadata from 127.0.0.1:51682 conn48: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:51.195+0800 I NETWORK  [conn48] end connection 127.0.0.1:51682 (1 connection now open)
2019-04-02T11:38:53.484+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51694 #49 (2 connections now open)
2019-04-02T11:38:53.485+0800 I NETWORK  [conn49] received client metadata from 127.0.0.1:51694 conn49: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:53.488+0800 I NETWORK  [conn49] end connection 127.0.0.1:51694 (1 connection now open)
2019-04-02T11:38:53.508+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51698 #50 (2 connections now open)
2019-04-02T11:38:53.510+0800 I NETWORK  [conn50] received client metadata from 127.0.0.1:51698 conn50: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:53.529+0800 I NETWORK  [conn50] end connection 127.0.0.1:51698 (1 connection now open)
2019-04-02T11:38:55.667+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51710 #51 (2 connections now open)
2019-04-02T11:38:55.668+0800 I NETWORK  [conn51] received client metadata from 127.0.0.1:51710 conn51: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:55.672+0800 I NETWORK  [conn51] end connection 127.0.0.1:51710 (1 connection now open)
2019-04-02T11:38:55.688+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51714 #52 (2 connections now open)
2019-04-02T11:38:55.691+0800 I NETWORK  [conn52] received client metadata from 127.0.0.1:51714 conn52: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:55.712+0800 I NETWORK  [conn52] end connection 127.0.0.1:51714 (1 connection now open)
2019-04-02T11:38:57.852+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51730 #53 (2 connections now open)
2019-04-02T11:38:57.852+0800 I NETWORK  [conn53] received client metadata from 127.0.0.1:51730 conn53: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:57.857+0800 I NETWORK  [conn53] end connection 127.0.0.1:51730 (1 connection now open)
2019-04-02T11:38:57.875+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51734 #54 (2 connections now open)
2019-04-02T11:38:57.879+0800 I NETWORK  [conn54] received client metadata from 127.0.0.1:51734 conn54: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:38:57.907+0800 I NETWORK  [conn54] end connection 127.0.0.1:51734 (1 connection now open)
2019-04-02T11:39:00.510+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51746 #55 (2 connections now open)
2019-04-02T11:39:00.511+0800 I NETWORK  [conn55] received client metadata from 127.0.0.1:51746 conn55: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:00.522+0800 I NETWORK  [conn55] end connection 127.0.0.1:51746 (1 connection now open)
2019-04-02T11:39:00.551+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51750 #56 (2 connections now open)
2019-04-02T11:39:00.552+0800 I NETWORK  [conn56] received client metadata from 127.0.0.1:51750 conn56: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:00.574+0800 I NETWORK  [conn56] end connection 127.0.0.1:51750 (1 connection now open)
2019-04-02T11:39:02.915+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51766 #57 (2 connections now open)
2019-04-02T11:39:02.916+0800 I NETWORK  [conn57] received client metadata from 127.0.0.1:51766 conn57: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:02.920+0800 I NETWORK  [conn57] end connection 127.0.0.1:51766 (1 connection now open)
2019-04-02T11:39:02.942+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51770 #58 (2 connections now open)
2019-04-02T11:39:02.945+0800 I NETWORK  [conn58] received client metadata from 127.0.0.1:51770 conn58: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:02.975+0800 I NETWORK  [conn58] end connection 127.0.0.1:51770 (1 connection now open)
2019-04-02T11:39:11.922+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51806 #59 (2 connections now open)
2019-04-02T11:39:11.922+0800 I NETWORK  [conn59] received client metadata from 127.0.0.1:51806 conn59: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:11.949+0800 I NETWORK  [conn59] end connection 127.0.0.1:51806 (1 connection now open)
2019-04-02T11:39:16.713+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51833 #60 (2 connections now open)
2019-04-02T11:39:16.713+0800 I NETWORK  [conn60] received client metadata from 127.0.0.1:51833 conn60: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:16.719+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51838 #61 (3 connections now open)
2019-04-02T11:39:16.725+0800 I NETWORK  [conn61] received client metadata from 127.0.0.1:51838 conn61: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:16.726+0800 I NETWORK  [conn60] end connection 127.0.0.1:51833 (2 connections now open)
2019-04-02T11:39:16.732+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51839 #62 (3 connections now open)
2019-04-02T11:39:16.736+0800 I NETWORK  [conn62] received client metadata from 127.0.0.1:51839 conn62: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:16.738+0800 I NETWORK  [conn61] end connection 127.0.0.1:51838 (2 connections now open)
2019-04-02T11:39:16.753+0800 I NETWORK  [conn62] end connection 127.0.0.1:51839 (1 connection now open)
2019-04-02T11:39:17.965+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51850 #63 (2 connections now open)
2019-04-02T11:39:17.965+0800 I NETWORK  [conn63] received client metadata from 127.0.0.1:51850 conn63: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
2019-04-02T11:39:17.984+0800 I NETWORK  [conn63] end connection 127.0.0.1:51850 (1 connection now open)
2019-04-02T11:39:20.409+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51867 #64 (2 connections now open)
2019-04-02T11:39:20.409+0800 I NETWORK  [conn64] received client metadata from 127.0.0.1:51867 conn64: { driver: { name: "nodejs", version: "3.1.13" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.11" }
